dt,x,y,position,velocity,acceleration,jerk,heading
0.005,35.7315,1.4387,3.5523,2.3840,-5.2479,-0.2502,0.0067
0.005,35.7433,1.4387,3.5641,2.3578,-5.2489,-0.2022,0.0065
0.005,35.7549,1.4388,3.5758,2.3315,-5.2496,-0.1550,0.0062
0.005,35.7665,1.4389,3.5873,2.3053,-5.2502,-0.1088,0.0060
0.005,35.7778,1.4390,3.5987,2.2790,-5.2505,-0.0635,0.0058
0.005,35.7891,1.4390,3.6100,2.2528,-5.2506,-0.0191,0.0056
0.005,35.8002,1.4391,3.6211,2.2265,-5.2505,0.0243,0.0053
0.005,35.8112,1.4391,3.6321,2.2003,-5.2501,0.0666,0.0051
0.005,35.8221,1.4392,3.6430,2.1740,-5.2496,0.1080,0.0049
0.005,35.8329,1.4392,3.6537,2.1478,-5.2489,0.1484,0.0047
0.005,35.8435,1.4393,3.6643,2.1215,-5.2479,0.1877,0.0045
0.005,35.8539,1.4393,3.6748,2.0953,-5.2468,0.2260,0.0043
0.005,35.8643,1.4394,3.6851,2.0691,-5.2455,0.2632,0.0042
0.005,35.8745,1.4394,3.6953,2.0429,-5.2440,0.2994,0.0040
0.005,35.8846,1.4395,3.7054,2.0166,-5.2423,0.3345,0.0038
0.005,35.8945,1.4395,3.7154,1.9904,-5.2405,0.3684,0.0036
0.005,35.9044,1.4395,3.7252,1.9643,-5.2385,0.4013,0.0035
0.005,35.9140,1.4396,3.7349,1.9381,-5.2363,0.4331,0.0033
0.005,35.9236,1.4396,3.7445,1.9119,-5.2340,0.4638,0.0032
0.005,35.9330,1.4396,3.7539,1.8857,-5.2315,0.4933,0.0030
0.005,35.9423,1.4397,3.7632,1.8596,-5.2289,0.5217,0.0029
0.005,35.9515,1.4397,3.7723,1.8335,-5.2262,0.5490,0.0027
0.005,35.9605,1.4397,3.7814,1.8074,-5.2233,0.5752,0.0026
0.005,35.9694,1.4397,3.7903,1.7813,-5.2203,0.6002,0.0025
0.005,35.9782,1.4398,3.7991,1.7552,-5.2172,0.6241,0.0023
0.005,35.9869,1.4398,3.8077,1.7291,-5.2139,0.6469,0.0022
0.005,35.9954,1.4398,3.8162,1.7030,-5.2106,0.6685,0.0021
0.005,36.0038,1.4398,3.8246,1.6770,-5.2071,0.6889,0.0020
0.005,36.0120,1.4398,3.8329,1.6510,-5.2036,0.7083,0.0019
0.005,36.0201,1.4398,3.8410,1.6250,-5.2000,0.7265,0.0018
0.005,36.0281,1.4399,3.8490,1.5990,-5.1962,0.7435,0.0017
0.005,36.0360,1.4399,3.8569,1.5730,-5.1925,0.7595,0.0016
0.005,36.0437,1.4399,3.8646,1.5471,-5.1886,0.7743,0.0015
0.005,36.0513,1.4399,3.8722,1.5212,-5.1846,0.7879,0.0014
